id,phrase,level,main_category,sub_category,cluster
12022,pliable,B1,Daily_Life,General_Interactions,0
12023,plowing,B1,Daily_Life,General_Interactions,0
12024,plucky,B1,Daily_Life,General_Interactions,0
12025,plugged,B1,Daily_Life,General_Interactions,0
12026,plumage,B1,Daily_Life,General_Interactions,0
12027,plumbing,B1,Daily_Life,General_Interactions,0
12028,plummeting profits,B1,Business_Finance_Economy,Finance_Banking,0
12029,pluralism,B1,Daily_Life,General_Interactions,0
12030,poaching,B1,Daily_Life,General_Interactions,0
12031,pocket,B1,Daily_Life,General_Interactions,0
12032,pocketbook,B1,Communication_Media_Arts,Speaking_Expressions,0
12033,pod of dolphins,B1,Daily_Life,General_Interactions,0
12034,pod of whales,B1,Daily_Life,General_Interactions,0
12035,poem,B1,Communication_Media_Arts,Writing_Language,0
12036,poetry,B1,Daily_Life,General_Interactions,0
12037,point,B1,Daily_Life,General_Interactions,0
12038,pointed,B1,Daily_Life,General_Interactions,0
12039,pointing,B1,Daily_Life,General_Interactions,0
12040,poison the atmosphere,B1,Daily_Life,General_Interactions,0
12041,poisonous,B1,Daily_Life,General_Interactions,0
12042,polar opposite,B1,Daily_Life,General_Interactions,0
12043,polarize,B1,Daily_Life,General_Interactions,0
12044,polemic,B1,Daily_Life,General_Interactions,0
12045,police,B1,Society_Law_Politics,Law_Crime,0
12046,policies,B1,Daily_Life,General_Interactions,0
12047,policymakers,B1,Society_Law_Politics,Government_Politics,0
12048,polite,B1,Daily_Life,General_Interactions,0
12049,political,B1,Society_Law_Politics,Law_Crime,0
12050,pollination,B1,Daily_Life,General_Interactions,0
12051,pollinator,B1,Daily_Life,General_Interactions,0
12052,pollutant,B1,Daily_Life,General_Interactions,0
12053,pollutants,B1,Daily_Life,General_Interactions,0
12054,polynomial,B1,Daily_Life,General_Interactions,0
12055,polyps,B1,Daily_Life,General_Interactions,0
12056,ponder,B1,Daily_Life,General_Interactions,0
12057,pool,B1,Daily_Life,General_Interactions,0
12058,poor,B1,Daily_Life,General_Interactions,0
12059,poor judgement,B1,Society_Law_Politics,Law_Crime,0
12060,poor sanitary conditions,B1,Daily_Life,General_Interactions,0
12061,poorer,B1,Daily_Life,General_Interactions,0
12062,poorly,B1,Daily_Life,General_Interactions,0
12063,pop,B1,Daily_Life,General_Interactions,0
12064,popular,B1,Daily_Life,General_Interactions,0
12065,population,B1,Daily_Life,General_Interactions,0
12066,populations,B1,Daily_Life,General_Interactions,0
12067,porch,B1,Daily_Life,General_Interactions,0
12068,pore,B1,Daily_Life,General_Interactions,0
12069,port,B1,Daily_Life,General_Interactions,0
12070,portable,B1,Daily_Life,General_Interactions,0
12071,portfolio,B1,Daily_Life,General_Interactions,0
12072,portion,B1,Daily_Life,General_Interactions,0
12073,portrait,B1,Technology_Digital,Artificial_Intelligence,0
12074,pose,B1,Daily_Life,General_Interactions,0
12075,pose a threat,B1,Health_Medicine,Healthcare_Hospital,0
12076,posed,B1,Daily_Life,General_Interactions,0
12077,posit,B1,Daily_Life,General_Interactions,0
12078,position,B1,Daily_Life,General_Interactions,0
12079,positioned,B1,Daily_Life,General_Interactions,0
12080,positive,B1,Daily_Life,General_Interactions,0
12081,posits,B1,Daily_Life,General_Interactions,0
12082,possess,B1,Daily_Life,General_Interactions,0
12083,possibilities,B1,Daily_Life,General_Interactions,0
12084,possible,B1,Daily_Life,General_Interactions,0
12085,possibly,B1,Daily_Life,General_Interactions,0
12086,post,B1,Technology_Digital,Social_Media,0
12087,posted,B1,Technology_Digital,Social_Media,0
12088,poster,B1,Technology_Digital,Social_Media,0
12089,postponed,B1,Technology_Digital,Social_Media,0
12090,postulate,B1,Technology_Digital,Social_Media,0
12091,postulated,B1,Technology_Digital,Social_Media,0
12092,potato,B1,Daily_Life,General_Interactions,0
12093,potentially,B1,Daily_Life,General_Interactions,0
12094,pottery,B1,Daily_Life,General_Interactions,0
12095,pouch,B1,Daily_Life,General_Interactions,0
12096,poured,B1,Daily_Life,General_Interactions,0
12097,pouring,B1,Daily_Life,General_Interactions,0
12098,powder,B1,Daily_Life,General_Interactions,0
12099,power,B1,Daily_Life,General_Interactions,0
12100,power cut,B1,Daily_Life,General_Interactions,0
12101,powerful,B1,Daily_Life,General_Interactions,0
12102,practical value,B1,Psychology_Emotions,Behavior,0
12103,practically,B1,Psychology_Emotions,Behavior,0
12104,practices,B1,Education,Learning_Skills,0
12105,practicing,B1,Psychology_Emotions,Behavior,0
12106,practise,B1,Psychology_Emotions,Behavior,0
12107,practise medicine,B1,Health_Medicine,Healthcare_Hospital,0
12108,practised,B1,Psychology_Emotions,Behavior,0
12109,practising,B1,Psychology_Emotions,Behavior,0
12110,practitioner,B1,Psychology_Emotions,Behavior,0
12111,practitioners,B1,Psychology_Emotions,Behavior,0
12112,pragmatic,B1,Daily_Life,General_Interactions,0
12113,praise,B1,Technology_Digital,Artificial_Intelligence,0
12114,pre-emptive strike,B1,Daily_Life,General_Interactions,0
12115,pre-wedding nerves,B1,Daily_Life,General_Interactions,0
12116,precarity,B1,Travel_Transportation,Road_Travel,0
12117,precede,B1,Daily_Life,General_Interactions,0
12118,precedent,B1,Daily_Life,General_Interactions,0
12119,preceding,B1,Daily_Life,General_Interactions,0
12120,precious little chance,B1,Daily_Life,General_Interactions,0
12121,precipitated,B1,Daily_Life,General_Interactions,0
12122,precise,B1,Daily_Life,General_Interactions,0
12123,precisely,B1,Daily_Life,General_Interactions,0
12124,precision,B1,Daily_Life,General_Interactions,0
12125,preclude,B1,Daily_Life,General_Interactions,0
12126,precludes,B1,Daily_Life,General_Interactions,0
12127,precocious,B1,Daily_Life,General_Interactions,0
12128,predatory,B1,Daily_Life,General_Interactions,0
12129,predict,B1,Daily_Life,General_Interactions,0
12130,predicting,B1,Daily_Life,General_Interactions,0
12131,prediction,B1,Daily_Life,General_Interactions,0
12132,predictions,B1,Daily_Life,General_Interactions,0
12133,predictors,B1,Daily_Life,General_Interactions,0
12134,predilection,B1,Daily_Life,General_Interactions,0
12135,predominantly,B1,Daily_Life,General_Interactions,0
12136,predominate,B1,Daily_Life,General_Interactions,0
12137,preeminent,B1,Daily_Life,General_Interactions,0
12138,prefatory,B1,Daily_Life,General_Interactions,0
12139,prefer,B1,Daily_Life,General_Interactions,0
12140,preference,B1,Daily_Life,General_Interactions,0
12141,preferences,B1,Daily_Life,General_Interactions,0
12142,preferred,B1,Daily_Life,General_Interactions,0
12143,pregnant,B1,Daily_Life,General_Interactions,0
12144,prehistoric,B1,Daily_Life,General_Interactions,0
12145,prehistory,B1,Communication_Media_Arts,Writing_Language,0
12146,preliminary,B1,Daily_Life,General_Interactions,0
12147,premature,B1,Daily_Life,General_Interactions,0
12148,premature death,B1,Health_Medicine,Healthcare_Hospital,0
12149,premise,B1,Daily_Life,General_Interactions,0
12150,premium,B1,Daily_Life,General_Interactions,0
12151,prenuptial agreement,B1,Communication_Media_Arts,Opinion_Discussion,0
12152,preoccupation,B1,Business_Finance_Economy,Jobs_Careers,0
12153,preordain,B1,Technology_Digital,Artificial_Intelligence,0
12154,preparations are underway,B1,Daily_Life,General_Interactions,0
12155,prepare,B1,Daily_Life,General_Interactions,0
12156,prepared,B1,Daily_Life,General_Interactions,0
12157,preparedness,B1,Daily_Life,General_Interactions,0
12158,preparing,B1,Daily_Life,General_Interactions,0
12159,preponderance,B1,Daily_Life,General_Interactions,0
12160,preposterous,B1,Technology_Digital,Social_Media,0
12161,preregistration,B1,Daily_Life,General_Interactions,0
12162,prerequisite,B1,Daily_Life,General_Interactions,0
12163,prerogative,B1,Daily_Life,General_Interactions,0
12164,presence,B1,Daily_Life,General_Interactions,0
12165,present,B1,Communication_Media_Arts,Speaking_Expressions,0
12166,present findings,B1,Communication_Media_Arts,Speaking_Expressions,0
12167,presentation,B1,Education,Classroom_Interaction,0
12168,presentations,B1,Education,Classroom_Interaction,0
12169,presented,B1,Communication_Media_Arts,Speaking_Expressions,0
12170,presenting,B1,Communication_Media_Arts,Speaking_Expressions,0
12171,presenting an award,B1,Society_Law_Politics,Law_Crime,0
12172,preservation,B1,Daily_Life,General_Interactions,0
12173,preservative,B1,Daily_Life,General_Interactions,0
12174,preserve,B1,Daily_Life,General_Interactions,0
12175,preserve for posterity,B1,Technology_Digital,Social_Media,0
12176,preserved,B1,Daily_Life,General_Interactions,0
12177,preserving,B1,Daily_Life,General_Interactions,0
12178,president,B1,Daily_Life,General_Interactions,0
12179,press coverage,B1,Communication_Media_Arts,Media_Journalism,0
12180,pressed,B1,Communication_Media_Arts,Media_Journalism,0
12181,pressing,B1,Communication_Media_Arts,Media_Journalism,0
12182,pressure,B1,Communication_Media_Arts,Media_Journalism,0
12183,pressures,B1,Communication_Media_Arts,Media_Journalism,0
12184,presumable,B1,Daily_Life,General_Interactions,0
12185,presumptuous,B1,Daily_Life,General_Interactions,0
12186,pretending,B1,Daily_Life,General_Interactions,0
12187,pretty,B1,Daily_Life,General_Interactions,0
12188,pretty fit,B1,Health_Medicine,Healthcare_Hospital,0
12189,prevail,B1,Technology_Digital,Artificial_Intelligence,0
12190,prevailed,B1,Technology_Digital,Artificial_Intelligence,0
12191,prevaricate,B1,Daily_Life,General_Interactions,0
12192,prevent,B1,Daily_Life,General_Interactions,0
12193,prevented,B1,Daily_Life,General_Interactions,0
12194,preventing,B1,Daily_Life,General_Interactions,0
12195,previous,B1,Daily_Life,General_Interactions,0
12196,previously,B1,Daily_Life,General_Interactions,0
12197,prey,B1,Daily_Life,General_Interactions,0
12198,price,B1,Business_Finance_Economy,Economy_Markets,0
12199,priced,B1,Business_Finance_Economy,Economy_Markets,0
12200,pride,B1,Daily_Life,General_Interactions,0
12201,pride of lions,B1,Daily_Life,General_Interactions,0
12202,primarily,B1,Daily_Life,General_Interactions,0
12203,primary cause,B1,Daily_Life,General_Interactions,0
12204,prime-time television,B1,Daily_Life,Time_Management,0
12205,primitive,B1,Daily_Life,General_Interactions,0
12206,primordial,B1,Daily_Life,General_Interactions,0
12207,principal,B1,Daily_Life,General_Interactions,0
12208,principle,B1,Daily_Life,General_Interactions,0
12209,principles,B1,Daily_Life,General_Interactions,0
12210,print,B1,Daily_Life,General_Interactions,0
12211,printed,B1,Daily_Life,General_Interactions,0
12212,printing,B1,Daily_Life,General_Interactions,0
12213,prior,B1,Daily_Life,General_Interactions,0
12214,prior to,B1,Daily_Life,General_Interactions,0
12215,prioritize,B1,Daily_Life,General_Interactions,0
12216,priority,B1,Daily_Life,General_Interactions,0
12217,prison,B1,Society_Law_Politics,Law_Crime,0
12218,pristine,B1,Daily_Life,General_Interactions,0
12219,privacy,B1,Technology_Digital,Cybersecurity,0
12220,private,B1,Daily_Life,General_Interactions,0
12221,privilege,B1,Daily_Life,General_Interactions,0
12222,privileges,B1,Daily_Life,General_Interactions,0
12223,prized,B1,Daily_Life,General_Interactions,0
12224,probability,B1,Education,Learning_Skills,0
12225,probably,B1,Daily_Life,General_Interactions,0
12226,probe,B1,Daily_Life,General_Interactions,0
12227,probe a crime,B1,Society_Law_Politics,Law_Crime,0
12228,probe an arms deal,B1,Daily_Life,General_Interactions,0
12229,probity,B1,Daily_Life,General_Interactions,0
12230,problem,B1,Daily_Life,General_Interactions,0
12231,problem occurs,B1,Daily_Life,General_Interactions,0
12232,problem-solving,B1,Daily_Life,General_Interactions,0
12233,proceed,B1,Daily_Life,General_Interactions,0
12234,proceeds,B1,Daily_Life,General_Interactions,0
12235,processes,B1,Daily_Life,General_Interactions,0
12236,processing,B1,Communication_Media_Arts,Speaking_Expressions,0
12237,proclaim a victory,B1,Technology_Digital,Artificial_Intelligence,0
12238,proclivity,B1,Daily_Life,General_Interactions,0
12239,procrastinate,B1,Daily_Life,General_Interactions,0
12240,procure,B1,Health_Medicine,Illness_Diseases,0
12241,procuring,B1,Daily_Life,General_Interactions,0
12242,prodigal,B1,Daily_Life,General_Interactions,0
12243,prodigious,B1,Daily_Life,General_Interactions,0
12244,produce,B1,Daily_Life,General_Interactions,0
12245,produce a result,B1,Daily_Life,General_Interactions,0
12246,produced,B1,Daily_Life,General_Interactions,0
12247,producer,B1,Daily_Life,General_Interactions,0
12248,producing,B1,Daily_Life,General_Interactions,0
12249,product,B1,Daily_Life,Shopping_Everyday,0
12250,product development,B1,Daily_Life,Shopping_Everyday,0
12251,product placement,B1,Daily_Life,Shopping_Everyday,0
12252,production,B1,Daily_Life,Shopping_Everyday,0
12253,productive,B1,Daily_Life,Shopping_Everyday,0
12254,productivity,B1,Daily_Life,Shopping_Everyday,0
12255,profess ignorance,B1,Daily_Life,General_Interactions,0
12256,professional,B1,Business_Finance_Economy,Jobs_Careers,0
12257,professional misconduct,B1,Business_Finance_Economy,Jobs_Careers,0
12258,professionals,B1,Business_Finance_Economy,Jobs_Careers,0
12259,professor,B1,Daily_Life,General_Interactions,0
12260,professors,B1,Daily_Life,General_Interactions,0
12261,profile,B1,Daily_Life,General_Interactions,0
12262,profit,B1,Business_Finance_Economy,Finance_Banking,0
12263,profits,B1,Business_Finance_Economy,Finance_Banking,0
12264,profligate,B1,Daily_Life,General_Interactions,0
12265,profound,B1,Daily_Life,General_Interactions,0
12266,profound admiration,B1,Daily_Life,General_Interactions,0
12267,program,B1,Technology_Digital,Software_Internet,0
12268,programmed,B1,Technology_Digital,Software_Internet,0
12269,progress,B1,Daily_Life,General_Interactions,0
12270,progressive,B1,Daily_Life,General_Interactions,0
12271,progressively,B1,Daily_Life,General_Interactions,0
12272,prohibit,B1,Daily_Life,General_Interactions,0
12273,prohibitive,B1,Daily_Life,General_Interactions,0
12274,prohibitively,B1,Daily_Life,General_Interactions,0
12275,project,B1,Daily_Life,General_Interactions,0
12276,projected,B1,Daily_Life,General_Interactions,0
12277,projection,B1,Daily_Life,General_Interactions,0
12278,projector,B1,Daily_Life,General_Interactions,0
12279,projects,B1,Daily_Life,General_Interactions,0
12280,proliferate,B1,Business_Finance_Economy,Economy_Markets,0
12281,prolifically,B1,Daily_Life,General_Interactions,0
12282,prolix,B1,Daily_Life,General_Interactions,0
12283,prolong,B1,Daily_Life,General_Interactions,0
12284,prolonged,B1,Daily_Life,General_Interactions,0
12285,promise,B1,Daily_Life,General_Interactions,0
12286,promised,B1,Daily_Life,General_Interactions,0
12287,promote interests,B1,Daily_Life,General_Interactions,0
12288,promoted,B1,Daily_Life,General_Interactions,0
12289,promotes,B1,Daily_Life,General_Interactions,0
12290,promoting,B1,Daily_Life,General_Interactions,0
12291,promotional,B1,Business_Finance_Economy,Jobs_Careers,0
12292,prompt service,B1,Daily_Life,General_Interactions,0
12293,prompt speculation,B1,Daily_Life,General_Interactions,0
12294,prompted,B1,Daily_Life,General_Interactions,0
12295,promulgate,B1,Daily_Life,General_Interactions,0
12296,pronounce someone dead,B1,Communication_Media_Arts,Speaking_Expressions,0
12297,pronounced,B1,Communication_Media_Arts,Speaking_Expressions,0
12298,proof,B1,Daily_Life,General_Interactions,0
12299,propagate,B1,Daily_Life,General_Interactions,0
12300,propel,B1,Daily_Life,General_Interactions,0
12301,proper,B1,Daily_Life,General_Interactions,0
12302,properly,B1,Daily_Life,General_Interactions,0
12303,property,B1,Daily_Life,General_Interactions,0
12304,propitiate,B1,Daily_Life,General_Interactions,0
12305,proponent,B1,Daily_Life,General_Interactions,0
12306,proponents,B1,Daily_Life,General_Interactions,0
12307,proposal,B1,Daily_Life,General_Interactions,0
12308,propose a toast,B1,Daily_Life,General_Interactions,0
12309,proposed,B1,Daily_Life,General_Interactions,0
12310,propriety,B1,Daily_Life,General_Interactions,0
12311,propulsion,B1,Daily_Life,General_Interactions,0
12312,prosaic,B1,Technology_Digital,Artificial_Intelligence,0
12313,proscribe,B1,Daily_Life,General_Interactions,0
12314,proselytize,B1,Daily_Life,General_Interactions,0
12315,prosody,B1,Daily_Life,General_Interactions,0
12316,prospect,B1,Daily_Life,General_Interactions,0
12317,prosperity,B1,Daily_Life,General_Interactions,0
12318,prosthetics,B1,Daily_Life,General_Interactions,0
12319,protagonist,B1,Daily_Life,General_Interactions,0
12320,protean,B1,Daily_Life,General_Interactions,0
12321,protect,B1,Daily_Life,General_Interactions,0
12322,protected,B1,Daily_Life,General_Interactions,0
12323,protecting,B1,Daily_Life,General_Interactions,0
12324,protection,B1,Daily_Life,General_Interactions,0
12325,proteins,B1,Health_Medicine,Nutrition_Diet,0
12326,protest,B1,Education,Exams_Assessments,0
12327,protest innocence,B1,Education,Exams_Assessments,0
12328,protocol,B1,Daily_Life,General_Interactions,0
12329,protocols,B1,Daily_Life,General_Interactions,0
12330,protract,B1,Psychology_Emotions,Behavior,0
12331,protrude,B1,Daily_Life,General_Interactions,0
12332,proud tradition,B1,Daily_Life,General_Interactions,0
